Customer ID,Purchase Amount (USD),Frequency of Purchases (per year),Previous Purchases
97,0.5588102947778664,-1.0425951284063646,1.2215898547445607
98,1.3609924920897072,-0.4492402753868938,0.806282315756304
99,0.30548960088991667,-0.6474525303809244,-0.37042237804375655
100,-0.8344535216058571,-0.4018059727354002,0.5294106230974662
101,1.614313185977657,0.4201423208228248,0.39097477676804737
102,1.0654516825537659,0.49451122234625977,1.706115316897527
103,0.30548960088991667,-0.3681289396624969,0.6678464694268852
104,1.2343321451457323,0.8448015894016284,-0.23198653171433767
105,-1.509975371973723,-0.19177323343477498,-1.6855629181732361
106,1.5298729546816736,-1.3122742348898133,-1.4779091486791078
107,-1.0455540998458153,-0.10195379415556258,0.39097477676804737
108,0.30548960088991667,-0.09037225737505306,1.429243624238689
109,0.8121309886658161,-0.07826376264743129,0.4601926999327568
110,1.0654516825537659,0.9298652581301058,1.2215898547445607
111,-1.4255351406777397,0.7844691426220237,0.044885160944500124
112,0.6432505260738497,-0.9028127453976048,-1.1318195328555605
113,0.22104936959393345,-0.40596316925252185,0.18332100727391903
114,-0.2433719025339744,-0.6978724397153396,-0.37042237804375655
115,1.487652839033682,2.0934463593810073,-1.1318195328555605
116,1.4454327233856905,-0.3088781441288426,1.567679470568108
117,1.1076717982017574,-1.6308514955751692,-0.9241657633614322
118,-1.17221444678979,0.7988114882561226,0.25253893043862846
119,-0.623352943365899,0.3266204173193149,0.11410308410920958
120,0.6854706417218412,-0.5725768042949886,1.2908077779092701
121,1.0232315669057743,-0.7837560333261402,0.4601926999327568
122,0.5165901791298748,0.7208580191502717,-0.9933836865261416
123,-0.8344535216058571,0.5011834735854734,1.2908077779092701
124,1.2343321451457323,1.2813493794238098,1.429243624238689
125,1.1076717982017574,-1.0857638564692398,1.706115316897527
126,-0.2433719025339744,-2.1166657247659266,1.3600257010739796
127,-1.0033339841978235,-0.9187146283556993,1.567679470568108
128,1.2343321451457323,2.7093013660281504,0.044885160944500124
129,-1.17221444678979,0.8944101705051332,-0.3012044548790471
130,0.30548960088991667,0.1032270219083235,1.6368973937328175
131,-0.8766736372538487,0.3923368544377712,-0.8549478401967228
132,-1.2988747937337648,2.3770012445172277,1.429243624238689
133,-0.0744914399420079,1.3409177256486433,1.1523719315798513
134,0.22104936959393345,-1.2450268489666865,-0.024332762220209324
135,1.4454327233856905,-0.45198199090260727,-0.024332762220209324
136,0.8965712199617993,-0.5431853904167123,-0.9241657633614322
137,1.1076717982017574,-0.4350862838055443,-1.4779091486791078
138,-0.7077931746618822,2.264322225676923,0.8755002389210135
139,-1.2988747937337648,1.5217604193375929,1.1523719315798513
140,1.487652839033682,-0.7106887371159303,0.32175685360333794
141,-1.3410949093817566,1.8938634285292255,1.706115316897527
142,-0.5811328277179073,2.5399096515557162,1.3600257010739796
143,-0.0744914399420079,0.7205039779609278,0.5294106230974662
144,-0.4966925964219241,-0.8348997874982513,-0.024332762220209324
145,-0.7077931746618822,-0.15526701368639173,-0.024332762220209324
146,1.487652839033682,-0.5031919693369782,1.2908077779092701
147,-1.2566546780857732,0.06752643323684143,-0.3012044548790471
148,0.17882925394594182,0.09161344262260773,0.39097477676804737
149,1.2765522607937239,-1.2322357342651722,1.4984615474033987
150,0.6854706417218412,-0.5727159818833091,-0.7857299170320132
151,1.5298729546816736,-1.1768787856117657,-0.5780761475378849
152,-0.5389127120699158,-0.8973367346888146,-1.5471270718438173
153,1.0654516825537659,-1.671629079483289,1.1523719315798513
154,-0.20115178688598276,-1.111448976397575,-0.23198653171433767
155,1.614313185977657,-0.7896482006472854,-0.3012044548790471
156,0.7276907573698329,-0.8423445301366667,-0.3012044548790471
157,-1.4255351406777397,-0.8276613761683913,1.0139360852504324
158,0.34770971653790833,-0.01656334870556586,-1.6855629181732361
159,0.5588102947778664,-0.11824425996990093,1.706115316897527
160,-1.3833150250297481,-0.33611434205729407,0.944718162085723
161,-1.5521954876217146,-0.600474160913507,0.5986285462621758
162,-0.4544724807739325,0.6221065828942716,0.25253893043862846
163,0.601030410425858,0.13221676357048812,0.39097477676804737
164,0.30548960088991667,1.9922451130004168,-1.20103745602027
165,0.22104936959393345,0.515916924310643,-1.4086912255143984
166,0.009948791353975344,-0.2915416566731626,-1.2702553791849793
167,-1.2144345624377817,-0.636164406371949,0.32175685360333794
168,-1.3833150250297481,-0.7161188501973329,-0.7857299170320132
169,0.8543511043138078,0.032940815471462215,-1.4086912255143984
170,-1.2566546780857732,-0.7325291741376274,-1.5471270718438173
171,-1.4677552563257314,0.7583487790848678,1.429243624238689
172,-1.0455540998458153,1.6610433921566172,-1.4779091486791078
173,0.30548960088991667,1.1494665048528034,1.1523719315798513
174,-0.5811328277179073,-1.1881638914277495,0.32175685360333794
175,-1.0455540998458153,-1.4716613353990478,0.806282315756304
176,1.1076717982017574,-1.4402957677739758,-1.6163449950085267
177,0.8965712199617993,-0.7777774193070596,0.32175685360333794
178,-0.7500132903098738,0.2978908511617509,1.4984615474033987
179,-0.7077931746618822,-1.1088782034788789,-0.3012044548790471
180,-1.2144345624377817,0.5868002912357508,-1.1318195328555605
181,0.8965712199617993,0.7132121084753344,-0.9241657633614322
182,0.05216890700196696,1.7672291006437397,-1.4779091486791078
183,1.5298729546816736,-0.935553069350464,-1.062601609690851
184,-1.2988747937337648,2.163270681998997,0.044885160944500124
185,-1.1299943311417984,1.1245688602852464,1.0139360852504324
186,-1.17221444678979,0.6138758304379195,0.5986285462621758
187,-0.15893167123799115,-0.9776056368230521,0.39097477676804737
188,1.4454327233856905,0.7057621328154785,-1.6855629181732361
189,-0.285592018181966,0.3729674249655234,-1.4086912255143984
190,0.938791335609791,1.7038864010481152,-1.4779091486791078
191,0.43214994783389155,-1.3130521294907664,1.567679470568108
192,0.6854706417218412,-0.8513263365190893,0.25253893043862846
193,-1.2988747937337648,1.5613648167855723,-0.9241657633614322
194,1.6987534172736403,-0.7968245703116283,0.25253893043862846
195,1.4454327233856905,-2.4604980018042437,-0.7165119938673038
196,-1.4677552563257314,-0.5659985927488775,0.5986285462621758
197,1.1921120294977408,0.16541875546940232,1.0831540084151419
198,0.7699108730178245,0.37063796934306975,1.0831540084151419
199,-0.623352943365899,0.9858278522780356,0.944718162085723
200,0.5588102947778664,2.799537931765218,0.4601926999327568
201,0.05216890700196696,-0.24623781382182136,0.25253893043862846
202,-1.5944156032697063,-0.8713325947472251,-0.7165119938673038
203,-0.9188937529018403,-0.03978167029679058,0.5294106230974662
204,-0.9188937529018403,2.500228938727631,-0.5088582243731755
205,1.6987534172736403,0.3054245820376169,0.6678464694268852
206,0.17882925394594182,2.2182892920316477,-0.024332762220209324
207,-0.20115178688598276,0.629426401546338,-1.3394733023496888
208,1.3187723764417156,0.6196706153059126,-0.5780761475378849
209,-0.9188937529018403,-0.15479736272233624,-0.5780761475378849
210,1.5720930703296654,-0.9435901758543668,1.2908077779092701
211,-1.5944156032697063,-0.29987586587109705,-1.3394733023496888
212,1.3609924920897072,0.7532959613107013,1.3600257010739796
213,1.0232315669057743,-1.0467582044147805,-1.2702553791849793
214,1.4032126077376987,-0.421179291913136,-0.9933836865261416
215,-0.4122523651259409,-1.2325612588885688,1.0831540084151419
216,0.17882925394594182,1.1708665441027426,-0.09355068538491877
217,0.05216890700196696,2.1537880777227874,-0.3012044548790471
218,-0.4966925964219241,-1.104419156021648,-0.09355068538491877
219,-0.623352943365899,-0.03614384028686757,-1.20103745602027
220,1.1921120294977408,0.6876740874522782,-0.9241657633614322
221,-0.11671155558999952,0.3001175279374829,1.567679470568108
222,0.34770971653790833,-1.5257537545545041,-1.3394733023496888
223,1.4454327233856905,0.28916202395423724,-0.7857299170320132
224,-0.7922334059578654,-1.1547737982786617,0.5986285462621758
225,0.9810114512577827,-0.6164139332166977,-0.9241657633614322
226,-1.5944156032697063,-1.6867324257566154,-0.9933836865261416
227,0.601030410425858,0.10221732655730131,-1.4086912255143984
228,1.2765522607937239,0.49894728829883095,-0.024332762220209324
229,0.8121309886658161,-1.185886883717973,-0.9933836865261416
230,-1.3410949093817566,-1.1292913808941067,0.11410308410920958
231,1.1921120294977408,-0.9090867375855979,1.2215898547445607
232,-1.4255351406777397,-0.629060600722582,-0.5088582243731755
233,-1.3833150250297481,0.6010651636101427,0.4601926999327568
234,0.9810114512577827,-0.41427772980061195,0.11410308410920958
235,-0.8766736372538487,1.5349490553460823,-0.09355068538491877
236,1.2343321451457323,-0.6997510459208065,0.39097477676804737
237,0.34770971653790833,0.25640877334009166,0.944718162085723
238,1.2765522607937239,-0.0033726674878469254,0.7370643925915946
239,-1.0877742154938068,-1.2264832858075212,-1.4086912255143984
240,-0.3700322494779492,0.29658484029888765,1.4984615474033987
241,-0.623352943365899,0.9908712318985734,0.25253893043862846
242,1.1921120294977408,0.6642503165782934,1.2215898547445607
243,1.0654516825537659,-0.7366082617288648,1.0139360852504324
244,1.6987534172736403,-0.32448023022523453,-1.4779091486791078
245,-0.7500132903098738,2.050331937974123,0.944718162085723
246,-0.285592018181966,0.1724945867271787,1.3600257010739796
247,1.1076717982017574,0.788653037540358,-0.37042237804375655
248,0.26326948524192506,2.6249414980397403,-0.7857299170320132
249,1.6987534172736403,1.5382308899672732,0.5294106230974662
250,-0.5389127120699158,-0.4944440901827709,-0.5088582243731755
251,-1.4677552563257314,2.781433438895614,-1.1318195328555605
252,-0.3700322494779492,-0.6184514204277622,0.5986285462621758
253,-0.7922334059578654,0.8374202195961661,0.5294106230974662
254,0.5588102947778664,0.7860785770961983,-0.7165119938673038
255,-0.7500132903098738,1.2489015714290455,-1.4779091486791078
256,-1.6788558345656894,-0.8986185024335673,-0.024332762220209324
257,-1.2566546780857732,-1.1134525216808275,-0.37042237804375655
258,-0.285592018181966,0.02151196827489177,-1.4086912255143984
259,0.601030410425858,-0.27415266172201636,-0.6472940707025944
260,-0.11671155558999952,-1.133466128016554,-0.8549478401967228
261,-0.11671155558999952,-1.3575222919394347,-0.9933836865261416
262,0.7276907573698329,-0.8132926635635811,-0.3012044548790471
263,-0.8344535216058571,-1.865464905306724,-1.3394733023496888
264,-0.5811328277179073,-0.8155563930460878,0.25253893043862846
265,0.7699108730178245,-1.306673149310801,-0.7165119938673038
266,-0.032271324294016274,0.15323818974574827,-0.5780761475378849
267,0.6432505260738497,2.1083138986213883,0.4601926999327568
268,-0.2433719025339744,-0.44050212617773044,1.1523719315798513
269,-0.7500132903098738,-0.6286173513066426,-0.3012044548790471
270,-0.6655730590138906,0.181634380400296,-1.1318195328555605
271,-0.3278121338299576,-1.0317890941864523,-0.6472940707025944
272,0.38992983218589994,0.7645598075075034,1.1523719315798513
273,-1.4255351406777397,1.0943902991975898,0.806282315756304
274,-1.1299943311417984,-0.5215705443142328,0.4601926999327568
275,-1.17221444678979,0.203963443356931,0.18332100727391903
276,1.0654516825537659,2.3230008960779736,-0.8549478401967228
277,-1.2566546780857732,0.14103509007418313,-0.9933836865261416
278,-1.2988747937337648,0.7029111078552276,0.7370643925915946
279,1.487652839033682,-1.4175786191061073,-0.1627686085496282
280,0.38992983218589994,-0.256988147911056,0.806282315756304
281,0.38992983218589994,0.3969410347820211,-0.3012044548790471
282,0.05216890700196696,-0.04306245279043186,-0.23198653171433767
283,1.4454327233856905,-0.13724495933477193,-1.1318195328555605
284,-1.2566546780857732,-1.1937984583983763,-0.6472940707025944
285,-0.623352943365899,-0.6419431714613946,-1.4779091486791078
286,-0.8766736372538487,0.6001957859097556,-1.5471270718438173
287,-0.3700322494779492,-0.8992420552063289,-1.3394733023496888
288,-0.9611138685498319,0.026326328917916586,-0.5088582243731755
289,0.09438902264995859,-0.0024398463312031993,0.5986285462621758
290,1.0654516825537659,-0.8920983292902733,0.044885160944500124
291,-1.1299943311417984,2.8455390830182683,1.706115316897527
292,-1.4255351406777397,-0.9751814781865875,1.0139360852504324
293,1.6565333016256485,-0.6019691169710648,-0.09355068538491877
294,-0.8766736372538487,-1.3936275066539543,0.5294106230974662
295,-1.6788558345656894,-0.7966797558788967,-0.43964030120846603
296,-0.7500132903098738,-1.3254601765921095,-0.09355068538491877
297,0.601030410425858,2.657438790964723,-0.43964030120846603
298,-1.4255351406777397,-0.07205423142340361,-1.4779091486791078
299,-0.285592018181966,-0.40637973187915544,-0.9933836865261416
300,0.8543511043138078,0.04170495862165535,0.18332100727391903
301,1.614313185977657,2.326303300866522,-0.09355068538491877
302,1.487652839033682,-0.32053904365048225,-0.024332762220209324
303,-0.6655730590138906,-0.3211748857074346,0.11410308410920958
304,0.009948791353975344,1.6021806853562075,1.6368973937328175
305,1.0232315669057743,-0.1587364285342242,1.3600257010739796
306,-0.032271324294016274,-1.4159155307932831,0.044885160944500124
307,-0.4544724807739325,-0.7471679932497042,-1.4779091486791078
308,-1.17221444678979,-0.3593722002767449,-1.5471270718438173
309,-1.2988747937337648,0.35521975058510746,1.3600257010739796
310,-1.5944156032697063,0.30219744815532384,-0.3012044548790471
311,1.0654516825537659,0.6405108686749956,1.706115316897527
312,-0.3278121338299576,0.5432204309770796,-0.43964030120846603
313,1.2343321451457323,-0.6772046033921559,-1.3394733023496888
314,0.7276907573698329,-0.9342028384944304,1.706115316897527
315,-1.509975371973723,-0.6699915001951597,-0.5780761475378849
316,-1.509975371973723,-0.39595286239475413,-0.09355068538491877
317,-1.5944156032697063,-0.9089903133182575,1.429243624238689
318,0.938791335609791,0.006911642464693335,1.1523719315798513
319,0.30548960088991667,-1.3290195881189961,-1.062601609690851
320,0.601030410425858,-0.9736057833019314,-1.6855629181732361
321,0.5165901791298748,-1.0699826176068137,0.18332100727391903
322,-1.0033339841978235,-1.0994703415022566,1.567679470568108
323,1.487652839033682,-0.5526783713895626,1.4984615474033987
324,0.7699108730178245,0.6423895476443541,0.25253893043862846
325,0.938791335609791,-1.2355575186774492,0.806282315756304
326,0.43214994783389155,-1.1626279260469328,0.8755002389210135
327,-0.7922334059578654,2.037843579214598,1.567679470568108
328,-0.7500132903098738,2.2028619548642396,0.7370643925915946
329,-0.4122523651259409,2.3339441311848725,-1.1318195328555605
330,-1.2144345624377817,-1.255871807398192,0.5986285462621758
331,-0.3700322494779492,0.6721357631299212,1.2215898547445607
332,1.614313185977657,-0.4748376906787161,1.429243624238689
333,1.1076717982017574,0.40611842389320646,-1.4086912255143984
334,0.17882925394594182,0.6194552646140128,-0.7165119938673038
335,-0.5811328277179073,-0.7208661506320055,0.32175685360333794
336,1.0654516825537659,-0.8181204186960068,1.2908077779092701
337,0.8965712199617993,-1.087475341799057,-0.6472940707025944
338,-0.032271324294016274,-1.886473629032312,-0.6472940707025944
339,0.8121309886658161,2.799418449770085,-0.6472940707025944
340,-1.1299943311417984,-1.2103008081391955,-0.3012044548790471
341,-0.5389127120699158,-0.49855950605687505,0.944718162085723
342,-1.6788558345656894,0.9510464437968016,1.0139360852504324
343,-1.0033339841978235,-1.3748479437644168,1.567679470568108
344,-0.8766736372538487,0.003542659685161542,0.044885160944500124
345,0.47437006348188315,-0.6858999787565958,1.429243624238689
346,-0.032271324294016274,-0.19780834821770543,0.11410308410920958
347,-0.4122523651259409,2.3093645025616554,-1.4086912255143984
348,-0.7922334059578654,1.0490948483038127,1.2215898547445607
349,-0.032271324294016274,1.0287043900848145,-0.5780761475378849
350,1.1498919138497492,0.22836940279521672,-1.5471270718438173
351,0.34770971653790833,0.6424039277958395,1.4984615474033987
352,1.2765522607937239,0.9648268464265839,-0.09355068538491877
353,0.47437006348188315,-1.3509426888051514,-0.9241657633614322
354,0.17882925394594182,-0.031355972458825265,0.6678464694268852
355,0.6854706417218412,3.328111272580684,1.1523719315798513
356,-0.7500132903098738,-0.09660924027315732,-1.6855629181732361
357,0.8543511043138078,1.8047337189478174,0.11410308410920958
358,-0.15893167123799115,0.1783965342729109,-0.6472940707025944
359,-1.4677552563257314,-1.3710133071251123,0.7370643925915946
360,0.601030410425858,-1.6701558529729348,0.32175685360333794
361,-1.2566546780857732,1.210126245144419,-0.5088582243731755
362,1.5298729546816736,-1.3821357976577782,1.3600257010739796
363,0.17882925394594182,0.9745402529668599,-1.6855629181732361
364,1.1921120294977408,0.22605614359493953,1.1523719315798513
365,1.1921120294977408,-1.0252737489586634,-1.2702553791849793
366,1.1921120294977408,-0.6563372667101293,1.706115316897527
367,-1.0033339841978235,0.9369487528975603,0.806282315756304
368,-0.8344535216058571,0.17320363217553453,-0.5088582243731755
369,-0.8766736372538487,-0.6038872520762487,0.25253893043862846
370,-0.8344535216058571,-0.6938122839851206,1.3600257010739796
371,-1.0877742154938068,2.2189616792324047,-0.8549478401967228
372,0.9810114512577827,-0.3515441764185928,1.4984615474033987
373,1.0654516825537659,1.8192818796700791,-1.2702553791849793
374,-1.3833150250297481,0.5825772322221134,-0.9933836865261416
375,0.7699108730178245,-0.17410463784848274,0.944718162085723
376,-1.17221444678979,-0.23810284085917388,-1.3394733023496888
377,-0.3700322494779492,0.8631799469745444,-1.6163449950085267
378,-1.17221444678979,0.01748372663778175,0.944718162085723
379,0.09438902264995859,-0.20041503909905165,-0.1627686085496282
380,-1.2988747937337648,0.7455880153612533,1.429243624238689
381,0.38992983218589994,2.0250518124587886,-0.43964030120846603
382,-1.4677552563257314,-0.7899675311918787,-1.5471270718438173
383,0.6854706417218412,-0.6868751119650847,1.4984615474033987
384,0.7276907573698329,-0.8606913358256593,-1.3394733023496888
385,-1.1299943311417984,-1.460994948627267,-1.3394733023496888
386,1.4032126077376987,0.00011432742238304261,-0.9241657633614322
387,-0.8766736372538487,-1.3100227893320042,1.0139360852504324
388,1.4032126077376987,0.8110240786232196,0.8755002389210135
389,0.938791335609791,-0.5528984740376405,-1.062601609690851
390,-0.7500132903098738,-0.6579410652049618,0.18332100727391903
391,0.47437006348188315,-0.8773138314504342,-0.43964030120846603
392,1.1076717982017574,1.0706482034390497,-0.024332762220209324
393,0.938791335609791,-1.350356075835607,0.8755002389210135
394,0.22104936959393345,-0.8851007579754785,-1.3394733023496888
395,-1.2988747937337648,0.42756670655333046,-1.2702553791849793
396,0.22104936959393345,-0.9842964281582783,-1.6163449950085267
397,1.1921120294977408,-1.4198779086336033,-0.09355068538491877
398,-0.5811328277179073,-1.5267682205161868,0.044885160944500124
399,0.30548960088991667,-0.818713835271537,-0.024332762220209324
400,-1.0455540998458153,-0.25687323705640436,-1.062601609690851
401,0.26326948524192506,0.9239941210149858,-0.7857299170320132
402,1.3187723764417156,-0.49796201442031585,-0.3012044548790471
403,0.7699108730178245,-0.28388644899288085,0.044885160944500124
404,-0.623352943365899,-1.084238679933071,-0.9241657633614322
405,1.4032126077376987,-0.26382272374189464,-0.9933836865261416
406,0.601030410425858,-1.0429682805105238,-0.7165119938673038
407,-0.20115178688598276,-0.25381035173262156,-0.8549478401967228
408,0.6854706417218412,0.9727402785305473,-1.4086912255143984
409,0.26326948524192506,0.5273635113088073,0.7370643925915946
410,-0.3700322494779492,0.11786872325286551,0.4601926999327568
411,-1.4255351406777397,-1.3711153953855888,-1.6855629181732361
412,-1.2988747937337648,-0.7930824787544781,-0.7165119938673038
413,0.601030410425858,1.8494655938928322,-1.5471270718438173
414,1.6565333016256485,0.021192599153606273,1.567679470568108
415,1.1921120294977408,1.3724506289171434,0.32175685360333794
416,-1.2144345624377817,-0.9172359600067335,1.0139360852504324
417,-0.20115178688598276,0.6787044257755996,-0.09355068538491877
418,0.8965712199617993,-1.415528868324965,1.567679470568108
419,0.5588102947778664,1.2107149474093595,0.11410308410920958
420,1.3187723764417156,-1.4146007707528865,-0.7857299170320132
421,-0.2433719025339744,0.35251706077513617,-0.5088582243731755
422,-0.8344535216058571,0.5229190645663178,1.567679470568108
423,-0.032271324294016274,-1.2402061405793219,0.4601926999327568
424,-1.4255351406777397,0.6601286384674557,-0.3012044548790471
425,-1.5521954876217146,0.5066467316454627,1.1523719315798513
426,1.1498919138497492,-0.8086384558557035,-1.4779091486791078
427,0.47437006348188315,-0.8162630844825385,-0.43964030120846603
428,1.3187723764417156,-0.2794555323371136,-1.3394733023496888
429,0.17882925394594182,0.024927270983932492,-1.6163449950085267
430,1.4454327233856905,0.5631482185577524,-0.3012044548790471
431,-0.8344535216058571,-1.0533873428117426,1.0139360852504324
432,0.6854706417218412,0.354252231346879,0.5294106230974662
433,1.1076717982017574,1.6103391675337722,0.044885160944500124
434,1.3609924920897072,0.21355463056121066,-0.1627686085496282
435,-0.3278121338299576,-1.1587237281018528,0.944718162085723
436,-1.3410949093817566,-0.19631932667794882,1.1523719315798513
437,-0.5811328277179073,2.063216216879751,1.0831540084151419
438,-0.4122523651259409,-0.8050356791636202,1.0831540084151419
439,-1.5521954876217146,0.82308317323553,-0.9241657633614322
440,-0.4122523651259409,0.24376586588829613,0.39097477676804737
441,1.2343321451457323,0.849003966916523,0.5986285462621758
442,0.8965712199617993,-0.8097812663045112,0.4601926999327568
443,0.38992983218589994,-0.11743544963236241,0.39097477676804737
444,0.30548960088991667,-1.1758878690240526,-0.09355068538491877
445,-1.6788558345656894,-0.7003837602430422,0.39097477676804737
446,-1.2988747937337648,-1.4981053008290244,-0.5088582243731755
447,0.601030410425858,-0.37197388311154805,-0.7165119938673038
448,0.938791335609791,-0.985379480209934,-1.2702553791849793
449,-1.5521954876217146,0.5491601532386283,0.6678464694268852
450,-0.623352943365899,-0.37397778472852244,0.6678464694268852
451,-1.6366357189176979,-0.5858549370089013,-0.43964030120846603
452,-1.2144345624377817,1.1480832551171427,0.044885160944500124
453,-0.623352943365899,0.021458557070747175,0.944718162085723
454,-0.15893167123799115,1.8143868816024693,-0.23198653171433767
455,1.5720930703296654,0.7713627865616188,-0.7857299170320132
456,1.6987534172736403,1.1636402357794178,1.706115316897527
457,1.5298729546816736,-1.6606108550970835,0.5294106230974662
458,1.6565333016256485,-1.5860364732827659,1.567679470568108
459,1.3187723764417156,-0.05015945540712985,1.567679470568108
460,-1.2566546780857732,0.24330642572839978,0.11410308410920958
461,0.22104936959393345,2.629277823188563,0.11410308410920958
462,1.4032126077376987,2.1625610160628654,-0.37042237804375655
